,id_user,user_name,created_at,followers,following,text,text_stemmed,text_lemmatized
281,1173311045420474368,FootyNewsMedia,2019-09-15 19:02:06,9897,10775,"['passion', 'determination', 'showcased', 'exactly', 'arsenal', 'missing', 'second', 'half', 'football']","['passion', 'determin', 'showcas', 'exactli', 'arsen', 'miss', 'second', 'half', 'footbal']","['passion', 'determination', 'showcased', 'exactly', 'arsenal', 'missing', 'second', 'half', 'football']"
282,1173311429522448384,Andrea,2019-09-15 19:03:38,1176,840,"['hello', 'sweet', 'friend', 'see', 'sport', 'solution', 'either', 'go', 'gym', 'often', 'want', 'keep', 'something', 'special']","['hello', 'sweet', 'friend', 'see', 'sport', 'solut', 'either', 'go', 'gym', 'often', 'want', 'keep', 'someth', 'special']","['hello', 'sweet', 'friend', 'see', 'sport', 'solution', 'either', 'go', 'gym', 'often', 'want', 'keep', 'something', 'special']"
283,1173307628128280583,guardian_sport,2019-09-15 18:48:32,797580,1736,"['makes', 'putt', 'final', 'green', 'win', 'cup']","['make', 'putt', 'final', 'green', 'win', 'cup']","['make', 'putt', 'final', 'green', 'win', 'cup']"
285,1173004857751613441,Chris78Williams,2019-09-14 22:45:26,29010,2946,"['exceptional', 'yet', 'time', 'little', 'chuckle']","['except', 'yet', 'time', 'littl', 'chuckl']","['exceptional', 'yet', 'time', 'little', 'chuckle']"
286,1172990722984857610,thatgirlljackie,2019-09-14 21:49:16,8844,1167,"['extreme', 'sport']","['extrem', 'sport']","['extreme', 'sport']"
287,1173267128994189312,domhowson,2019-09-15 16:07:36,22203,992,"['outclassed', 'today', 'deservedly', 'recorded', 'second', 'league', 'win', 'road', 'season']","['outclass', 'today', 'deservedli', 'record', 'second', 'leagu', 'win', 'road', 'season']","['outclassed', 'today', 'deservedly', 'recorded', 'second', 'league', 'win', 'road', 'season']"
289,1172932470024671233,NuhuAdams_,2019-09-14 17:57:47,6410,4989,"['champions', 'league', 'first', 'round', 'st', 'leg', 'sport']","['champion', 'leagu', 'first', 'round', 'st', 'leg', 'sport']","['champion', 'league', 'first', 'round', 'st', 'leg', 'sport']"
290,1173306780954308608,SAFCFoL,2019-09-15 18:45:10,11606,1838,"['running', 'tomorrow', 'pm', 'boys', 'girls', 'school', 'years', 'interest', 'sport', 'want', 'learn', 'pop', 'along']","['run', 'tomorrow', 'pm', 'boy', 'girl', 'school', 'year', 'interest', 'sport', 'want', 'learn', 'pop', 'along']","['running', 'tomorrow', 'pm', 'boy', 'girl', 'school', 'year', 'interest', 'sport', 'want', 'learn', 'pop', 'along']"
291,1173152794615984129,tompalmerauthor,2019-09-15 08:33:17,10163,6950,"['letter', 'schools', 'send', 'home', 'giving', 'parents', 'advice', 'use', 'rugby', 'world', 'cup', 'encourage', 'child', 'read', 'pleasure']","['letter', 'school', 'send', 'home', 'give', 'parent', 'advic', 'use', 'rugbi', 'world', 'cup', 'encourag', 'child', 'read', 'pleasur']","['letter', 'school', 'send', 'home', 'giving', 'parent', 'advice', 'use', 'rugby', 'world', 'cup', 'encourage', 'child', 'read', 'pleasure']"
292,1173311392365105152,SPORTS 4 ALL,2019-09-15 19:03:29,27568,21931,"['victor', 'sent', 'first', 'game', 'coach', 'foul', 'rant', 'towards', 'referee']","['victor', 'sent', 'first', 'game', 'coach', 'foul', 'rant', 'toward', 'refere']","['victor', 'sent', 'first', 'game', 'coach', 'foul', 'rant', 'towards', 'referee']"
293,1173311386031677451,The Full Toss Blog,2019-09-15 19:03:28,4545,1453,"['hugely', 'entertaining', 'summer', 'field', 'world', 'cup', 'amp', 'rekindled', 'interest', 'fantastic', 'sport', 'amp', 'two', 'massive', 'pluses', 'big', 'one', 'however', 'ashes', 'hugely', 'disappointing', 'regain', 'urn', 'home', 'related', 'turmoil', 'field', 'worrying']","['huge', 'entertain', 'summer', 'field', 'world', 'cup', 'amp', 'rekindl', 'interest', 'fantast', 'sport', 'amp', 'two', 'massiv', 'pluse', 'big', 'one', 'howev', 'ash', 'huge', 'disappoint', 'regain', 'urn', 'home', 'relat', 'turmoil', 'field', 'worri']","['hugely', 'entertaining', 'summer', 'field', 'world', 'cup', 'amp', 'rekindled', 'interest', 'fantastic', 'sport', 'amp', 'two', 'massive', 'plus', 'big', 'one', 'however', 'ash', 'hugely', 'disappointing', 'regain', 'urn', 'home', 'related', 'turmoil', 'field', 'worrying']"
294,1173311385448669190,Pat East,2019-09-15 19:03:28,3673,3366,"['attended', 'game', 'missing', 'high', 'energy', 'team', 'super', 'loud', 'arena', 'beginnings', 'next', 'dominating', 'sport']","['attend', 'game', 'miss', 'high', 'energi', 'team', 'super', 'loud', 'arena', 'begin', 'next', 'domin', 'sport']","['attended', 'game', 'missing', 'high', 'energy', 'team', 'super', 'loud', 'arena', 'beginning', 'next', 'dominating', 'sport']"
296,1173311368793153538,Peter Adam,2019-09-15 19:03:24,793,1785,"['elegant', 'mess', 'sport', 'yeah', 'sure', 'penniless', 'boxers', 'choose', 'fight', 'front', 'real', 'boxing', 'fans', 'happy', 'nobodies', 'welcome', 'little', 'club', 'mentality', 'pathetic']","['eleg', 'mess', 'sport', 'yeah', 'sure', 'penniless', 'boxer', 'choos', 'fight', 'front', 'real', 'box', 'fan', 'happi', 'nobodi', 'welcom', 'littl', 'club', 'mental', 'pathet']","['elegant', 'mess', 'sport', 'yeah', 'sure', 'penniless', 'boxer', 'choose', 'fight', 'front', 'real', 'boxing', 'fan', 'happy', 'nobody', 'welcome', 'little', 'club', 'mentality', 'pathetic']"
297,1173061333815681024,Elliott_Sadler,2019-09-15 02:29:51,302752,618,"['really', 'enjoyed', 'today', 'made', 'rookie', 'mistake', 'knocked', 'crush', 'panels', 'go', 'glad', 'able', 'fight', 'end', 'years', 'long', 'time', 'sport', 'love', 'dearly', 'many', 'memories', 'friends', 'made', 'regrets']","['realli', 'enjoy', 'today', 'made', 'rooki', 'mistak', 'knock', 'crush', 'panel', 'go', 'glad', 'abl', 'fight', 'end', 'year', 'long', 'time', 'sport', 'love', 'dearli', 'mani', 'memori', 'friend', 'made', 'regret']","['really', 'enjoyed', 'today', 'made', 'rookie', 'mistake', 'knocked', 'crush', 'panel', 'go', 'glad', 'able', 'fight', 'end', 'year', 'long', 'time', 'sport', 'love', 'dearly', 'many', 'memory', 'friend', 'made', 'regret']"
298,1173311363697008641,Live Event Sport Free Streaming,2019-09-15 19:03:22,101,56,"['watch', 'vs', 'live', 'stream', 'vs', 'live', 'stream', 'fr', 'live', 'stream']","['watch', 'vs', 'live', 'stream', 'vs', 'live', 'stream', 'fr', 'live', 'stream']","['watch', 'v', 'live', 'stream', 'v', 'live', 'stream', 'fr', 'live', 'stream']"
299,1173098265375473664,kat0nice,2019-09-15 04:56:36,102,418,"['fans', 'criticizing', 'outrage', 'realize', 'happened', 'technical', 'panel', 'judges', 'gave', 'calls', 'neg', 'goes', 'jumps', 'perfectly', 'fine', 'blatant', 'bias', 'abuse', 'power', 'officials', 'sport']","['fan', 'critic', 'outrag', 'realiz', 'happen', 'technic', 'panel', 'judg', 'gave', 'call', 'neg', 'goe', 'jump', 'perfectli', 'fine', 'blatant', 'bia', 'abus', 'power', 'offici', 'sport']","['fan', 'criticizing', 'outrage', 'realize', 'happened', 'technical', 'panel', 'judge', 'gave', 'call', 'neg', 'go', 'jump', 'perfectly', 'fine', 'blatant', 'bias', 'abuse', 'power', 'official', 'sport']"
301,1173311352544346112,Tony,2019-09-15 19:03:20,602,340,"['two', 'best', 'commentators', 'sport', 'sadly', 'missed', 'shame', 'sky']","['two', 'best', 'comment', 'sport', 'sadli', 'miss', 'shame', 'sky']","['two', 'best', 'commentator', 'sport', 'sadly', 'missed', 'shame', 'sky']"
302,1173311344281444352,Kerry,2019-09-15 19:03:18,30137,9964,"['yeah', 'would', 'say', 'sports', 'popular', 'sure', 'basketball', 'rd', 'popular', 'sport', 'amp', 'would', 'say', 'football', 'soccer', 'th']","['yeah', 'would', 'say', 'sport', 'popular', 'sure', 'basketbal', 'rd', 'popular', 'sport', 'amp', 'would', 'say', 'footbal', 'soccer', 'th']","['yeah', 'would', 'say', 'sport', 'popular', 'sure', 'basketball', 'rd', 'popular', 'sport', 'amp', 'would', 'say', 'football', 'soccer', 'th']"
303,1173223973909385217,MatchOnTuesday,2019-09-15 13:16:07,4574,305,"['tasty', 'ties']","['tasti', 'tie']","['tasty', 'tie']"
304,1173305484088152064,ComeraghCollege,2019-09-15 18:40:01,655,289,"['additional', 'special', 'word', 'congratulations', 'member', 'staff', 'ms', 'officially', 'jubilee', 'recipient', 'role', 'model', 'students', 'women', 'sport', 'rte', 'legend', 'rte', 'today']","['addit', 'special', 'word', 'congratul', 'member', 'staff', 'ms', 'offici', 'jubile', 'recipi', 'role', 'model', 'student', 'women', 'sport', 'rte', 'legend', 'rte', 'today']","['additional', 'special', 'word', 'congratulation', 'member', 'staff', 'm', 'officially', 'jubilee', 'recipient', 'role', 'model', 'student', 'woman', 'sport', 'rte', 'legend', 'rte', 'today']"
307,1173310515893997568,frntofficesport,2019-09-15 19:00:00,37599,2935,"['surfing', 'become', 'sport', 'first', 'time', 'timing', 'better', 'kick', 'negotiations', 'digital', 'media', 'rights', 'fox', 'currently', 'rights']","['surf', 'becom', 'sport', 'first', 'time', 'time', 'better', 'kick', 'negoti', 'digit', 'media', 'right', 'fox', 'current', 'right']","['surfing', 'become', 'sport', 'first', 'time', 'timing', 'better', 'kick', 'negotiation', 'digital', 'medium', 'right', 'fox', 'currently', 'right']"
310,1173311295896150020,James Bayliss,2019-09-15 19:03:06,94,179,"['rate', 'highly', 'footballers', 'thick', 'sometimes']","['rate', 'highli', 'footbal', 'thick', 'sometim']","['rate', 'highly', 'footballer', 'thick', 'sometimes']"
312,1173311275528609792,Fernando Nando ,2019-09-15 19:03:01,787,668,"['dangerous', 'sport', 'one']","['danger', 'sport', 'one']","['dangerous', 'sport', 'one']"
314,1172562123911811074,HipcityHub,2019-09-13 17:26:10,530,837,"['young', 'people', 'forefront', 'building', 'peace', 'society', 'l', 'r', 'ed', 'launched', 'st', 'solar', 'stove', 'mercy', 'using', 'media', 'promote', 'peace', 'promoting', 'peace', 'sport']","['young', 'peopl', 'forefront', 'build', 'peac', 'societi', 'l', 'r', 'ed', 'launch', 'st', 'solar', 'stove', 'merci', 'use', 'media', 'promot', 'peac', 'promot', 'peac', 'sport']","['young', 'people', 'forefront', 'building', 'peace', 'society', 'l', 'r', 'ed', 'launched', 'st', 'solar', 'stove', 'mercy', 'using', 'medium', 'promote', 'peace', 'promoting', 'peace', 'sport']"
315,1173311255593082885,Breesus Saves,2019-09-15 19:02:57,30,196,"['want', 'sport', 'hat', 'one', 'things']","['want', 'sport', 'hat', 'one', 'thing']","['want', 'sport', 'hat', 'one', 'thing']"
316,1172967000433410048,BBCSport,2019-09-14 20:15:00,8015185,315,"['special', 'day', 'us', 'club', 'one', 'best', 'teams', 'world', 'squad', 'depleted', 'city', 'tore', 'script', 'stun', 'man', 'city', 'read']","['special', 'day', 'us', 'club', 'one', 'best', 'team', 'world', 'squad', 'deplet', 'citi', 'tore', 'script', 'stun', 'man', 'citi', 'read']","['special', 'day', 'u', 'club', 'one', 'best', 'team', 'world', 'squad', 'depleted', 'city', 'tore', 'script', 'stun', 'man', 'city', 'read']"
317,1173311245556047872,Brian Costello,2019-09-15 19:02:54,74,895,"['morris', 'god', 'rest', 'would', 'loved', 'today', 'loved', 'every', 'sport', 'cross', 'finest']","['morri', 'god', 'rest', 'would', 'love', 'today', 'love', 'everi', 'sport', 'cross', 'finest']","['morris', 'god', 'rest', 'would', 'loved', 'today', 'loved', 'every', 'sport', 'cross', 'finest']"
319,1173311242078949377,Paul Jarvis,2019-09-15 19:02:53,709,776,"['cant', 'honestly', 'think', 'sport', 'hosts', 'anchors', 'good', 'ward', 'sky', 'mark', 'channel', 'cricket', 'lucky']","['cant', 'honestli', 'think', 'sport', 'host', 'anchor', 'good', 'ward', 'sky', 'mark', 'channel', 'cricket', 'lucki']","['cant', 'honestly', 'think', 'sport', 'host', 'anchor', 'good', 'ward', 'sky', 'mark', 'channel', 'cricket', 'lucky']"
320,1173310616628596736,Kristian_Walsh,2019-09-15 19:00:24,72967,526,"['loved', 'first', 'person', 'piece', 'playing', 'boyhood', 'club', 'meant', 'thanks', 'superb', 'putting', 'together']","['love', 'first', 'person', 'piec', 'play', 'boyhood', 'club', 'meant', 'thank', 'superb', 'put', 'togeth']","['loved', 'first', 'person', 'piece', 'playing', 'boyhood', 'club', 'meant', 'thanks', 'superb', 'putting', 'together']"
321,1173085330976542721,TimJSmith23,2019-09-15 04:05:12,230,432,"['bad', 'two', 'baseball', 'players', 'lets', 'hear', 'multi', 'sport', 'athletes']","['bad', 'two', 'basebal', 'player', 'let', 'hear', 'multi', 'sport', 'athlet']","['bad', 'two', 'baseball', 'player', 'let', 'hear', 'multi', 'sport', 'athlete']"
322,1173251877883920384,mashable,2019-09-15 15:07:00,9816010,2779,"['cycle', 'ball', 'weirdest', 'sport', 'probably', 'never', 'heard']","['cycl', 'ball', 'weirdest', 'sport', 'probabl', 'never', 'heard']","['cycle', 'ball', 'weirdest', 'sport', 'probably', 'never', 'heard']"
324,1173310970791366656,TheyCallMeAzul,2019-09-15 19:01:49,2170,797,"['saints', 'amp', 'incessant', 'whining', 'destroyed', 'sport']","['saint', 'amp', 'incess', 'whine', 'destroy', 'sport']","['saint', 'amp', 'incessant', 'whining', 'destroyed', 'sport']"
325,1173077173852225539,500wayz_,2019-09-15 03:32:47,11027,2226,"['thats', 'grown', 'person', 'sport', 'think', 'nasty', 'childish']","['that', 'grown', 'person', 'sport', 'think', 'nasti', 'childish']","['thats', 'grown', 'person', 'sport', 'think', 'nasty', 'childish']"
326,1173311205349429248,Yommy Cleese,2019-09-15 19:02:45,20,220,"['failed', 'prove', 'fill', 'boots', 'via', 'thank', 'god', 'sign']","['fail', 'prove', 'fill', 'boot', 'via', 'thank', 'god', 'sign']","['failed', 'prove', 'fill', 'boot', 'via', 'thank', 'god', 'sign']"
328,1173308010225176578,MailSport,2019-09-15 18:50:03,381660,905,"['performance', 'theres', 'way', 'beats', 'takes', 'swipe', 'fury', 'dogged', 'victory']","['perform', 'there', 'way', 'beat', 'take', 'swipe', 'furi', 'dog', 'victori']","['performance', 'there', 'way', 'beat', 'take', 'swipe', 'fury', 'dogged', 'victory']"
329,1173284799773065216,tom_farmery,2019-09-15 17:17:49,3043,1461,"['exclusive', 'manager', 'rejects', 'initial', 'offer', 'take', 'city', 'talks', 'reopened', 'imps', 'boss', 'also', 'understood', 'interviewed', 'job', 'bank']","['exclus', 'manag', 'reject', 'initi', 'offer', 'take', 'citi', 'talk', 'reopen', 'imp', 'boss', 'also', 'understood', 'interview', 'job', 'bank']","['exclusive', 'manager', 'reject', 'initial', 'offer', 'take', 'city', 'talk', 'reopened', 'imp', 'bos', 'also', 'understood', 'interviewed', 'job', 'bank']"
330,1173285836118482944,jonlovett,2019-09-15 17:21:56,688902,1396,"['thanks', 'good', 'sport']","['thank', 'good', 'sport']","['thanks', 'good', 'sport']"
331,1173311178669531136,James Bayliss,2019-09-15 19:02:38,94,179,"['absolutely', 'completely', 'utterly', 'fair', 'enough']","['absolut', 'complet', 'utterli', 'fair', 'enough']","['absolutely', 'completely', 'utterly', 'fair', 'enough']"
332,1173308069872316416,saddleblaze,2019-09-15 18:50:17,15232,1232,"['jumbo', 'joy', 'becomes', 'first', 'former', 'ski', 'jumper', 'win', 'grand', 'tour', 'bossing', 'years', 'taking', 'sport', 'wins', 'stage', 'land', 'coveted', 'team', 'prize', 'amp', 'award']","['jumbo', 'joy', 'becom', 'first', 'former', 'ski', 'jumper', 'win', 'grand', 'tour', 'boss', 'year', 'take', 'sport', 'win', 'stage', 'land', 'covet', 'team', 'prize', 'amp', 'award']","['jumbo', 'joy', 'becomes', 'first', 'former', 'ski', 'jumper', 'win', 'grand', 'tour', 'bossing', 'year', 'taking', 'sport', 'win', 'stage', 'land', 'coveted', 'team', 'prize', 'amp', 'award']"
333,1173307412817645569,grump_da,2019-09-15 18:47:40,37,181,"['john', 'intellectual', 'clowns', 'sport']","['john', 'intellectu', 'clown', 'sport']","['john', 'intellectual', 'clown', 'sport']"
335,1173311167537844225,r,2019-09-15 19:02:36,9,32,"['crazy', 'crazy', 'comparing', 'sophomore', 'pick', 'th', 'football', 'center', 'big', 'contract', 'easier', 'make', 'difference', 'man', 'sports', 'man', 'sports', 'wants', 'leave', 'football', 'team', 'sport']","['crazi', 'crazi', 'compar', 'sophomor', 'pick', 'th', 'footbal', 'center', 'big', 'contract', 'easier', 'make', 'differ', 'man', 'sport', 'man', 'sport', 'want', 'leav', 'footbal', 'team', 'sport']","['crazy', 'crazy', 'comparing', 'sophomore', 'pick', 'th', 'football', 'center', 'big', 'contract', 'easier', 'make', 'difference', 'man', 'sport', 'man', 'sport', 'want', 'leave', 'football', 'team', 'sport']"
336,1172993254377308160,TheSunFootball,2019-09-14 21:59:19,425512,600,"['made', 'arsenal', 'captain']","['made', 'arsen', 'captain']","['made', 'arsenal', 'captain']"
337,1173311154107625472,ronnie james diaw,2019-09-15 19:02:32,323,303,"['video', 'review', 'abolished', 'every', 'sport']","['video', 'review', 'abolish', 'everi', 'sport']","['video', 'review', 'abolished', 'every', 'sport']"
339,1173042721499410432,SamSmithTweets,2019-09-15 01:15:53,123000,450,"['um', 'sport', 'exactly']","['um', 'sport', 'exactli']","['um', 'sport', 'exactly']"
340,1173310513843003392,LivEchoLFC,2019-09-15 19:00:00,587515,551,"['fair', 'say', 'impressed', 'yesterday']","['fair', 'say', 'impress', 'yesterday']","['fair', 'say', 'impressed', 'yesterday']"
341,1173311122625245185,Independent Sport,2019-09-15 19:02:25,67455,288,"['reality', 'finally', 'intrudes', 'rugby', 'doping', 'fairytale']","['realiti', 'final', 'intrud', 'rugbi', 'dope', 'fairytal']","['reality', 'finally', 'intrudes', 'rugby', 'doping', 'fairytale']"
343,1173257917320974336,ChronicleNUFC,2019-09-15 15:31:00,84507,245,"['brilliant', 'pictures', 'yesterday', 'thanks']","['brilliant', 'pictur', 'yesterday', 'thank']","['brilliant', 'picture', 'yesterday', 'thanks']"
344,1172988251247927296,SunManUtd,2019-09-14 21:39:26,47816,4,"['man', 'boss', 'warns', 'concentrate', 'football', 'rather', 'fashion', 'lines']","['man', 'boss', 'warn', 'concentr', 'footbal', 'rather', 'fashion', 'line']","['man', 'bos', 'warns', 'concentrate', 'football', 'rather', 'fashion', 'line']"
346,1173311115218079749,John Hicks,2019-09-15 19:02:23,541,1219,"['shame', 'suggesting', 'targeting', 'licensed', 'hunters', 'sport', 'shooters', 'would', 'address', 'issue']","['shame', 'suggest', 'target', 'licens', 'hunter', 'sport', 'shooter', 'would', 'address', 'issu']","['shame', 'suggesting', 'targeting', 'licensed', 'hunter', 'sport', 'shooter', 'would', 'address', 'issue']"
347,1173311114584711168,AbanCommercials,2019-09-15 19:02:23,152,6,"['adventure', 'redefined', 'outlander', 'sport', 'commercial']","['adventur', 'redefin', 'outland', 'sport', 'commerci']","['adventure', 'redefined', 'outlander', 'sport', 'commercial']"
348,1173258315561873408,tim_walpole,2019-09-15 15:32:35,2080,289,"['whole', 'race', 'summed', 'one', 'image', 'courtesy', 'sport']","['whole', 'race', 'sum', 'one', 'imag', 'courtesi', 'sport']","['whole', 'race', 'summed', 'one', 'image', 'courtesy', 'sport']"
349,1173311096868036608,Mike Wilson,2019-09-15 19:02:19,1175,906,"['time', 'honored', 'tradition', 'watching', 'sports', 'complain', 'officiating', 'said', 'sport', 'repeat', 'weekly']","['time', 'honor', 'tradit', 'watch', 'sport', 'complain', 'offici', 'said', 'sport', 'repeat', 'weekli']","['time', 'honored', 'tradition', 'watching', 'sport', 'complain', 'officiating', 'said', 'sport', 'repeat', 'weekly']"
350,1173311095211266048,TeamTA_Sport,2019-09-15 19:02:18,308,62,"['fantastic', 'well', 'done']","['fantast', 'well', 'done']","['fantastic', 'well', 'done']"
352,1173311078446620672,Freebigbets,2019-09-15 19:02:14,22783,16277,"['gunners', 'went', 'break', 'two', 'goal', 'lead', 'bagged', 'double', 'handed', 'hornets', 'draw', 'pair', 'errors', 'leading', 'two', 'goals']","['gunner', 'went', 'break', 'two', 'goal', 'lead', 'bag', 'doubl', 'hand', 'hornet', 'draw', 'pair', 'error', 'lead', 'two', 'goal']","['gunner', 'went', 'break', 'two', 'goal', 'lead', 'bagged', 'double', 'handed', 'hornet', 'draw', 'pair', 'error', 'leading', 'two', 'goal']"
